ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
BAC,2025-07-29,2025-08-04,-0.0001124930682816,0,0.70549196,1,0.0038350504,1,1,long,38.35050389170647,-0.0001124930682816,-1.124930682816,-7114.782408287962,1,0
BRK.B,2025-07-29,2025-08-04,0.0053674083274635,0,0.666146,1,-0.0061288225,0,-1,short,-61.288224533200264,0.0053674083274635,-53.674083274634995,-7168.456491562598,1,0
CAT,2025-07-29,2025-08-04,-0.0648861313676896,1,0.6824242,1,-0.011302007,0,-1,short,-113.02007362246513,-0.0648861313676896,648.861313676896,-6519.595177885702,1,1
COST,2025-07-29,2025-08-04,0.0280550990984098,1,0.67692155,1,0.013278665,1,1,long,132.78665021061897,0.0280550990984098,280.550990984098,-6239.044186901603,1,1
CSCO,2025-07-29,2025-08-04,0.024955784961786,1,0.64149696,1,-0.009685004,0,-1,short,-96.85004130005836,0.024955784961786,-249.55784961786,-6488.602036519463,1,0
CVX,2025-07-29,2025-08-04,0.0090824105954967,0,0.71351653,1,-0.0041570086,0,-1,short,-41.570086032152176,0.0090824105954967,-90.824105954967,-6579.42614247443,1,0
GE,2025-07-29,2025-08-04,-0.0106024592889847,1,0.69341993,1,-0.01339444,0,-1,short,-133.94439592957497,-0.0106024592889847,106.024592889847,-6473.401549584583,1,1
GOOG,2025-07-29,2025-08-04,0.0231646165132595,1,0.65802646,1,0.011487396,1,1,long,114.8739643394947,0.0231646165132595,231.646165132595,-6241.755384451988,1,1
GS,2025-07-29,2025-08-04,-0.0162259793921302,1,0.6785352,1,0.015381778,1,1,long,153.8177765905857,-0.0162259793921302,-162.25979392130202,-6404.01517837329,1,0
HD,2025-07-29,2025-08-04,0.0107461270285276,1,0.63305855,1,0.0135329645,1,1,long,135.32964512705803,0.0107461270285276,107.461270285276,-6296.5539080880135,1,1
INTC,2025-07-29,2025-08-04,0.0521006163893147,1,0.77946603,1,0.017859662,1,1,long,178.5966195166111,0.0521006163893147,521.006163893147,-5775.547744194866,1,1
JNJ,2025-07-29,2025-08-04,0.0093798698296052,0,0.73986024,1,-0.0017427336,0,-1,short,-17.427336424589157,0.0093798698296052,-93.798698296052,-5869.346442490918,1,0
KO,2025-07-29,2025-08-04,0.0190833148751428,1,0.61332786,1,0.0027538743,1,1,long,27.538742870092392,0.0190833148751428,190.83314875142798,-5678.51329373949,1,1
LLY,2025-07-29,2025-08-04,-0.1808400027193838,1,0.69940424,1,0.030092066,1,1,long,300.92066153883934,-0.1808400027193838,-1808.400027193838,-7486.913320933329,1,0
LRCX,2025-07-29,2025-08-04,0.0296062914857526,1,0.75434136,1,-0.012060398,0,-1,short,-120.60398235917091,0.0296062914857526,-296.06291485752604,-7782.976235790855,1,0
MA,2025-07-29,2025-08-04,-0.0002399495824656,0,0.63777924,1,-0.002404729,0,-1,short,-24.047289043664932,-0.0002399495824656,2.399495824656,-7780.576739966199,1,1
META,2025-07-29,2025-08-04,-0.0203982079358249,1,0.7508515,1,-0.001386011,0,-1,short,-13.860110193490982,-0.0203982079358249,203.982079358249,-7576.59466060795,1,1
MRK,2025-07-29,2025-08-04,-0.0047450423340078,0,0.72398204,1,-0.017647596,0,-1,short,-176.47596076130867,-0.0047450423340078,47.450423340078004,-7529.144237267872,1,1
MS,2025-07-29,2025-08-04,0.0109530548287135,1,0.6132549,1,0.018340325,1,1,long,183.40324983000755,0.0109530548287135,109.530548287135,-7419.613688980737,1,1
MSFT,2025-07-29,2025-08-04,-0.0327679104603182,1,0.6674221,1,0.008378452,1,1,long,83.78451690077782,-0.0327679104603182,-327.679104603182,-7747.292793583919,1,0
NFLX,2025-07-29,2025-08-04,0.0335365477549158,1,0.7061461,1,0.007997388,1,1,long,79.97388020157814,0.0335365477549158,335.365477549158,-7411.927316034761,1,1
ORCL,2025-07-29,2025-08-04,-0.0062797605749522,0,0.6332795,1,0.012145756,1,1,long,121.45755812525749,-0.0062797605749522,-62.797605749522,-7474.724921784283,1,0
PG,2025-07-29,2025-08-04,0.0211177856328177,1,0.63006663,1,-0.025571877,0,-1,short,-255.71877136826515,0.0211177856328177,-211.177856328177,-7685.90277811246,1,0
PM,2025-07-29,2025-08-04,0.0380982815602184,1,0.7074073,1,-0.013954656,0,-1,short,-139.54656198620796,0.0380982815602184,-380.98281560218396,-8066.885593714644,1,0
UNH,2025-07-29,2025-08-04,0.040391601422572,1,0.7682593,1,-0.040410668,0,-1,short,-404.10667657852173,0.040391601422572,-403.91601422571995,-8470.801607940364,1,0
XOM,2025-07-29,2025-08-04,-0.0212167111304512,1,0.728916,1,-0.0042649377,0,-1,short,-42.64937713742256,-0.0212167111304512,212.16711130451202,-8258.634496635852,1,1
ABBV,2025-08-05,2025-08-11,0.0280442041052533,1,0.71421325,1,0.005104834,1,1,long,51.048342138528824,0.0280442041052533,280.442041052533,-7978.192455583319,1,1
AMD,2025-08-05,2025-08-11,0.0105280389707864,1,0.85812,1,-0.0035040323,0,-1,short,-35.040322691202164,0.0105280389707864,-105.28038970786399,-8083.472845291183,1,0
