ticker,week_start,last_date,close,volume,vol_ma_5,price_ma_5,price_ma_20,volatility_20,future_alpha_5d,label_abs_alpha_gt_1pct,sec_event_count,sec_latest_filing_url,sec_filing_text_count,sec_filing_text,finnhub_event_count,finnhub_headline_sample,finnhub_summary_sample,finnhub_news_text,yahoo_event_count,yahoo_headline_sample,yahoo_summary_sample,yahoo_news_text,combined_event_text,has_text,text_source_count,event_text_char_count,label_alpha_positive,has_sec_filing,has_finnhub_news,has_yahoo_news,price_vs_ma_5,price_vs_ma_20,volume_vs_ma_5,week_of_year,month,days_from_start,predicted_alpha_score,trade_position,position_weight,realized_alpha,period_return_contribution,trade_taken,requested_k_long,requested_k_short,effective_k_long,effective_k_short,trade_side,trade_correct_direction
ORLY,2026-03-24,2026-03-30,92.11000061035156,6008200,5770120.0,90.72799987792968,91.52250022888184,0.0146837530463938,-0.0511975973839354,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,0.0152323509201273,0.006419190690819,0.0412608403291439,13,3,693,0.0,1,0.2,-0.0511975973839354,-0.010239519476787081,1,5,0,5,0,long,0
XYL,2026-03-24,2026-03-30,116.18000030517578,1537800,1701460.0,119.08399963378906,121.65749969482422,0.0125280887570898,0.0265781368421982,1,0,,0,,0,,,,0,,,,,0,0,0,1,0,0,0,-0.024386142030363,-0.0450239352558506,-0.0961879797350511,13,3,693,0.0,1,0.2,0.0265781368421982,0.00531562736843964,1,5,0,5,0,long,1
BAX,2026-03-24,2026-03-30,15.800000190734863,7451500,7804880.0,16.456000137329102,17.333500099182128,0.0258097057336181,0.0088436155459061,0,0,,0,,0,,,,0,,,,,0,0,0,1,0,0,0,-0.0398638758580316,-0.0884702973820977,-0.0452768011807996,13,3,693,0.0,1,0.2,0.0088436155459061,0.0017687231091812203,1,5,0,5,0,long,1
MS,2026-03-24,2026-03-30,158.3699951171875,6261600,6253300.0,162.30199584960937,160.79949874877929,0.0160074939440923,0.0204669592105137,1,0,,0,,0,,,,0,,,,,0,0,0,1,0,0,0,-0.0242264471970221,-0.0151089005282749,0.0013272991860298,13,3,693,0.0,1,0.2,0.0204669592105137,0.00409339184210274,1,5,0,5,0,long,1
TYL,2026-03-31,2026-04-06,337.20001220703125,360200,418780.0,338.45,344.63500213623047,0.0179073684311865,-0.0899904659262732,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,-0.0036932716589415,-0.0215735194716532,-0.1398825158794594,14,3,700,0.0,1,0.2,-0.0899904659262732,-0.01799809318525464,1,5,0,5,0,long,0
NWSA,2026-03-31,2026-04-06,24.469999313354492,2669600,9792720.0,24.657999801635743,24.239893913269043,0.0129396460496927,-0.022295662191754,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,-0.0076243202933589,0.0094928385787813,-0.7273893259482554,14,3,700,0.0,1,0.2,-0.022295662191754,-0.0044591324383508,1,5,0,5,0,long,0
AZO,2026-03-31,2026-04-06,3438.35009765625,71800,96120.0,3397.130029296875,3449.338488769531,0.0149664643022203,-0.0193644169021194,1,0,,0,,8,When Great Stocks Take a Dive,"​? Follow our live markets data and coverage. Today’s surging energy prices and rising borrowing costs, for example, don’t bode well for people digging expensive holes in their backyards and filling them with water and chemicals. Not surprisingly, there have been plenty of ups and downs over the years for Pool , the world’s largest distributor of swimming-pool supplies.","MarketWatch: AutoZone Inc. stock outperforms competitors on strong trading day AutoZone Inc. stock outperforms competitors on strong trading day --- Yahoo: 1 Cash-Producing Stock for Long-Term Investors and 2 That Underwhelm While strong cash flow is a key indicator of stability, it doesn’t always translate to superior returns. Some cash-heavy businesses struggle with inefficient spending, slowing demand, or weak competitive positioning. --- Yahoo: A Look At AutoZone (AZO) Valuation After Earnings Beat And Global Store Expansion AutoZone (AZO) is back in focus after second quarter earnings topped expectations, with net sales up 8.2% year over year and 64 new stores pushing its global footprint to 7,774 locations. See our latest analysis for AutoZone. Despite the earnings beat and store openings, recent trading has been mixed, with a 7 day share price return of 1.74%, a 30 day share price return of 6.61%, and a year to date share price return of 2.93%, while the 5 year total shareholder return of 133.84% points to... --- Yahoo: What Is One of the Best Auto Stocks to Own for the Next 10 Years? (Hint: An Upcoming Model Costs Nearly $4 Million.) It has averaged annual gains of 23% over the past decade and is down 27% over the past year. Time to buy? --- Yahoo: Why Is AutoZone (AZO) Down 7.8% Since Last Earnings Report? AutoZone (AZO) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues. --- Yahoo: AutoZone (AZO) Surpasses Market Returns: Some Facts Worth Knowing AutoZone (AZO) reached $3 at the closing of the latest trading day, reflecting a +1.44% change compared to its last close. --- MarketWatch: AutoZone Inc. stock rises Tuesday, still underperforms market AutoZone Inc. stock rises Tuesday, still underperforms market --- Yahoo: When Great Stocks Take a Dive ​? Follow our live markets data and coverage. Today’s surging energy prices and rising borrowing costs, for example, don’t bode well for people digging expensive holes in their backyards and filling them with water and chemicals. Not surprisingly, there have been plenty of ups and downs over the years for Pool , the world’s largest distributor of swimming-pool supplies.",0,,,,"MarketWatch: AutoZone Inc. stock outperforms competitors on strong trading day AutoZone Inc. stock outperforms competitors on strong trading day --- Yahoo: 1 Cash-Producing Stock for Long-Term Investors and 2 That Underwhelm While strong cash flow is a key indicator of stability, it doesn’t always translate to superior returns. Some cash-heavy businesses struggle with inefficient spending, slowing demand, or weak competitive positioning. --- Yahoo: A Look At AutoZone (AZO) Valuation After Earnings Beat And Global Store Expansion AutoZone (AZO) is back in focus after second quarter earnings topped expectations, with net sales up 8.2% year over year and 64 new stores pushing its global footprint to 7,774 locations. See our latest analysis for AutoZone. Despite the earnings beat and store openings, recent trading has been mixed, with a 7 day share price return of 1.74%, a 30 day share price return of 6.61%, and a year to date share price return of 2.93%, while the 5 year total shareholder return of 133.84% points to... --- Yahoo: What Is One of the Best Auto Stocks to Own for the Next 10 Years? (Hint: An Upcoming Model Costs Nearly $4 Million.) It has averaged annual gains of 23% over the past decade and is down 27% over the past year. Time to buy? --- Yahoo: Why Is AutoZone (AZO) Down 7.8% Since Last Earnings Report? AutoZone (AZO) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues. --- Yahoo: AutoZone (AZO) Surpasses Market Returns: Some Facts Worth Knowing AutoZone (AZO) reached $3 at the closing of the latest trading day, reflecting a +1.44% change compared to its last close. --- MarketWatch: AutoZone Inc. stock rises Tuesday, still underperforms market AutoZone Inc. stock rises Tuesday, still underperforms market --- Yahoo: When Great Stocks Take a Dive ​? Follow our live markets data and coverage. Today’s surging energy prices and rising borrowing costs, for example, don’t bode well for people digging expensive holes in their backyards and filling them with water and chemicals. Not surprisingly, there have been plenty of ups and downs over the years for Pool , the world’s largest distributor of swimming-pool supplies.",1,1,2217,0,0,1,0,0.0121337917606605,-0.0031856517268622,-0.2530170620058261,14,3,700,0.0,1,0.2,-0.0193644169021194,-0.00387288338042388,1,5,0,5,0,long,0
ZBRA,2026-03-31,2026-04-06,211.1199951171875,861100,678760.0,205.9239990234375,206.7764991760254,0.0220496003227104,0.0294046430601078,1,0,,0,,0,,,,0,,,,,0,0,0,1,0,0,0,0.0252325912394437,0.0210057523870956,0.2686369261594672,14,3,700,0.0,1,0.2,0.0294046430601078,0.00588092861202156,1,5,0,5,0,long,1
DTE,2026-03-31,2026-04-06,147.6699981689453,1427500,984260.0,147.0219970703125,146.10163040161132,0.0113813832572502,-0.0425864268962504,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,0.0044075111993133,0.0107347725211743,0.4503281653221709,14,3,700,0.0,1,0.2,-0.0425864268962504,-0.00851728537925008,1,5,0,5,0,long,0
CCI,2026-04-07,2026-04-13,87.08000183105469,2339800,2830640.0,86.07400054931641,83.23849983215332,0.0209273913047386,-0.0268567591580006,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,0.0116876324478711,0.0461505433981581,-0.1734024814176299,15,4,707,0.0,1,0.2,-0.0268567591580006,-0.00537135183160012,1,5,0,5,0,long,0
LH,2026-04-07,2026-04-13,264.17999267578125,555000,546700.0,268.452001953125,267.656999206543,0.015860134237122,-0.0134045027078812,1,0,,0,,12,"Investors are under-allocated outside the Mag 7, says Michael Landsberg","Michael Landsberg, Landsberg Bennett Private Wealth Management CIO, joins 'Squawk Box' to discuss the state of U.S. equities, what investors should be looking at, some of his top picks, and more.","Finnhub: Labcorp and Children's Hospital of Philadelphia Announces Collaboration to Accelerate Access to Advanced Pediatric Diagnostics Nationwide Labcorp and Children's Hospital of Philadelphia announced a strategic collaboration to accelerate the discovery, development and nationwide availability of specialized pediatric diagnostics. By... --- Yahoo: Children's Hospital of Philadelphia and Labcorp Announce a Collaboration to Accelerate Access to Advanced Pediatric Diagnostics Nationwide Labcorp (NYSE: LH), a global leader of innovative and comprehensive laboratory services, and Children's Hospital of Philadelphia (CHOP), the nation's first pediatric hospital, announced today a strategic collaboration to accelerate the discovery, development and nationwide availability of specialized pediatric diagnostics. By combining CHOP's pediatric research and clinical expertise with Labcorp's national diagnostic infrastructure, scientific capabilities and commercialization expertise, the c --- Yahoo: Drug Screening Market Research and Global Forecast Report 2025-2030: Opportunities Expand with Oral Fluid Adoption, Fingerprint-Based Workplace Testing and Emerging Market Growth The global drug screening market is poised to grow from USD 10.36 billion in 2025 to USD 21.29 billion by 2030, at a CAGR of 15.5%, driven by stricter regulations and increased testing across safety-sensitive sectors. As substance use rises globally, with over 316 million drug users in 2023, impairment risks on roads and workplaces escalate. Road traffic injuries linked to drug use cause 1.3 million deaths annually, mostly in low- and middle-income countries. In the US, marijuana positivity has --- Benzinga: Labcorp And Children's Hospital Of Philadelphia Partner To Accelerate Development And Nationwide Access To Advanced Pediatric Diagnostics Collaboration aims to speed the discovery, development and national availability of specialized pediatric diagnosticsBURLINGTON, N.C. and PHILADELPHIA, April 13, 2026 /PRNewswire/ -- Labcorp (NYSE:LH), a global --- Yahoo: Illumina (ILMN), Labcorp (LH) Expand Precision Oncology NGS Collaboration Illumina Inc. (NASDAQ:ILMN) is one of the 8 Best Quality Stocks to Buy According to Hedge Funds. Illumina Inc. (NASDAQ:ILMN) is one of the best quality stocks to buy according to hedge funds. On March 18, Illumina and Labcorp (NYSE:LH) announced an expanded collaboration aimed at increasing global access to precision oncology through next-generation sequencing/NGS […] --- Yahoo: A Look At Labcorp Holdings (LH) Valuation After Positive Analyst Ratings And Expanded Testing Initiatives Why Labcorp’s latest dividend and analyst sentiment matter Labcorp Holdings (LH) has drawn fresh attention after its board declared a US$0.72 per share cash dividend, alongside a broadly positive analyst stance and ongoing investments in specialized testing and efficiency programs. See our latest analysis for Labcorp Holdings. Despite the fresh dividend and positive analyst sentiment, Labcorp’s recent trading has been softer, with a 1-day share price return of a 4.51% decline and a 7-day... --- Yahoo: 3 Reasons LH is Risky and 1 Stock to Buy Instead Since October 2025, Labcorp has been in a holding pattern, posting a small loss of 1.9% while floating around $272.50. The stock also fell short of the S&P 500’s 3.5% gain during that period. --- Yahoo: Labcorp Declares Quarterly Dividend Labcorp Holdings Inc. (NYSE: LH), a global leader of innovative and comprehensive laboratory services, announced today that its Board of Directors has declared a cash dividend of $0.72 per share of common stock. The dividend will be payable on June 11, 2026, to stockholders of record as of the close of business on May 29, 2026. --- Yahoo: Auna S.A.'s Risk-Sharing Strategy in Colombia Supports Revenue Growth AUNA leans on risk-sharing models in Colombia, boosting revenues and cash flow while reducing exposure to government-intervened payors. --- Benzinga: Evercore ISI Group Maintains Outperform on Labcorp Holdings, Raises Price Target to $300 Evercore ISI Group analyst Elizabeth Anderson maintains Labcorp Holdings (NYSE:LH) with a Outperform and raises the price target from $280 to $300. --- Yahoo: Should You Continue to Hold LH Stock in Your Portfolio? Labcorp's expansion in specialty testing and efficiency gains support growth, but macroeconomic and competitive pressures could weigh on its outlook. --- CNBC: Investors are under-allocated outside the Mag 7, says Michael Landsberg Michael Landsberg, Landsberg Bennett Private Wealth Management CIO, joins 'Squawk Box' to discuss the state of U.S. equities, what investors should be looking at, some of his top picks, and more.",0,,,,"Finnhub: Labcorp and Children's Hospital of Philadelphia Announces Collaboration to Accelerate Access to Advanced Pediatric Diagnostics Nationwide Labcorp and Children's Hospital of Philadelphia announced a strategic collaboration to accelerate the discovery, development and nationwide availability of specialized pediatric diagnostics. By... --- Yahoo: Children's Hospital of Philadelphia and Labcorp Announce a Collaboration to Accelerate Access to Advanced Pediatric Diagnostics Nationwide Labcorp (NYSE: LH), a global leader of innovative and comprehensive laboratory services, and Children's Hospital of Philadelphia (CHOP), the nation's first pediatric hospital, announced today a strategic collaboration to accelerate the discovery, development and nationwide availability of specialized pediatric diagnostics. By combining CHOP's pediatric research and clinical expertise with Labcorp's national diagnostic infrastructure, scientific capabilities and commercialization expertise, the c --- Yahoo: Drug Screening Market Research and Global Forecast Report 2025-2030: Opportunities Expand with Oral Fluid Adoption, Fingerprint-Based Workplace Testing and Emerging Market Growth The global drug screening market is poised to grow from USD 10.36 billion in 2025 to USD 21.29 billion by 2030, at a CAGR of 15.5%, driven by stricter regulations and increased testing across safety-sensitive sectors. As substance use rises globally, with over 316 million drug users in 2023, impairment risks on roads and workplaces escalate. Road traffic injuries linked to drug use cause 1.3 million deaths annually, mostly in low- and middle-income countries. In the US, marijuana positivity has --- Benzinga: Labcorp And Children's Hospital Of Philadelphia Partner To Accelerate Development And Nationwide Access To Advanced Pediatric Diagnostics Collaboration aims to speed the discovery, development and national availability of specialized pediatric diagnosticsBURLINGTON, N.C. and PHILADELPHIA, April 13, 2026 /PRNewswire/ -- Labcorp (NYSE:LH), a global --- Yahoo: Illumina (ILMN), Labcorp (LH) Expand Precision Oncology NGS Collaboration Illumina Inc. (NASDAQ:ILMN) is one of the 8 Best Quality Stocks to Buy According to Hedge Funds. Illumina Inc. (NASDAQ:ILMN) is one of the best quality stocks to buy according to hedge funds. On March 18, Illumina and Labcorp (NYSE:LH) announced an expanded collaboration aimed at increasing global access to precision oncology through next-generation sequencing/NGS […] --- Yahoo: A Look At Labcorp Holdings (LH) Valuation After Positive Analyst Ratings And Expanded Testing Initiatives Why Labcorp’s latest dividend and analyst sentiment matter Labcorp Holdings (LH) has drawn fresh attention after its board declared a US$0.72 per share cash dividend, alongside a broadly positive analyst stance and ongoing investments in specialized testing and efficiency programs. See our latest analysis for Labcorp Holdings. Despite the fresh dividend and positive analyst sentiment, Labcorp’s recent trading has been softer, with a 1-day share price return of a 4.51% decline and a 7-day... --- Yahoo: 3 Reasons LH is Risky and 1 Stock to Buy Instead Since October 2025, Labcorp has been in a holding pattern, posting a small loss of 1.9% while floating around $272.50. The stock also fell short of the S&P 500’s 3.5% gain during that period. --- Yahoo: Labcorp Declares Quarterly Dividend Labcorp Holdings Inc. (NYSE: LH), a global leader of innovative and comprehensive laboratory services, announced today that its Board of Directors has declared a cash dividend of $0.72 per share of common stock. The dividend will be payable on June 11, 2026, to stockholders of record as of the close of business on May 29, 2026. --- Yahoo: Auna S.A.'s Risk-Sharing Strategy in Colombia Supports Revenue Growth AUNA leans on risk-sharing models in Colombia, boosting revenues and cash flow while reducing exposure to government-intervened payors. --- Benzinga: Evercore ISI Group Maintains Outperform on Labcorp Holdings, Raises Price Target to $300 Evercore ISI Group analyst Elizabeth Anderson maintains Labcorp Holdings (NYSE:LH) with a Outperform and raises the price target from $280 to $300. --- Yahoo: Should You Continue to Hold LH Stock in Your Portfolio? Labcorp's expansion in specialty testing and efficiency gains support growth, but macroeconomic and competitive pressures could weigh on its outlook. --- CNBC: Investors are under-allocated outside the Mag 7, says Michael Landsberg Michael Landsberg, Landsberg Bennett Private Wealth Management CIO, joins 'Squawk Box' to discuss the state of U.S. equities, what investors should be looking at, some of his top picks, and more.",1,1,4708,0,0,1,0,-0.0159134938322779,-0.0129905309447134,0.0151820010974941,15,4,707,0.0,1,0.2,-0.0134045027078812,-0.0026809005415762404,1,5,0,5,0,long,0
TPL,2026-04-07,2026-04-13,416.7699890136719,523400,849820.0,420.5559997558594,482.13050079345703,0.0487464575981196,0.0109404216865602,1,0,,0,,0,,,,0,,,,,0,0,0,1,0,0,0,-0.0090023938414511,-0.1355660172343781,-0.3841048692664329,15,4,707,0.0,1,0.2,0.0109404216865602,0.00218808433731204,1,5,0,5,0,long,1
ISRG,2026-04-07,2026-04-13,458.9599914550781,1691000,1751900.0,455.95,465.280500793457,0.0149283072185393,-0.0179013587868539,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,0.0066015823118283,-0.0135842987780496,-0.0347622581197556,15,4,707,0.0,1,0.2,-0.0179013587868539,-0.00358027175737078,1,5,0,5,0,long,0
O,2026-04-07,2026-04-13,63.31999969482422,5086700,5617380.0,63.05800018310547,61.925016212463376,0.0101612593810439,-0.0071004290950991,0,0,,0,,20,Realty Income Insider Sales And Leadership Change Versus Valuation Discount,"Director Gregory Mclaughlin and EVP Michelle Bushore recently sold shares of Realty Income, NYSE:O. Michelle Bushore is expected to leave her role in September 2026, adding a senior leadership change to the insider activity. These developments follow previously reported updates on new funding and joint ventures at the company. For a company like Realty Income, NYSE:O, which many investors watch closely for consistency, insider selling combined with an upcoming executive departure tends to...","SeekingAlpha: The 1 Rule For Retiring On Dividends In 2026's Crazy Market 2026 dividend investing is shifting fast: SCHD rises as the S&P 500 stumbles. Read more macro analysis here. --- Yahoo: Retire on $100,000 a Year Without Ever Selling a Single Share A $100,000 annual income is the target millions of Americans aim for in retirement: enough to cover housing, healthcare, travel, and comfort without touching principal. The question is how much capital it takes to produce that income from yield alone, and the answer changes dramatically based on risk tolerance. How Yield Determines How Much Capital ... Retire on $100,000 a Year Without Ever Selling a Single Share --- Yahoo: Dividend Stocks Are Red-Hot With Investors — Especially These 7 Dividend stocks in the S&P 500 are hot with investors — as there's safety from a quarterly cash windfall. --- Yahoo: The ""Great Rotation"" Out of Artificial Intelligence (AI) Stocks Has Arrived. Here's What Smart Money Is Buying Instead. AI stocks have become increasingly volatile in 2026, suggesting it may be time to shift toward safer investments. --- SeekingAlpha: When No One Shows Up, Opportunity Does: The Office REIT Reset Office REITs are bifurcatingâsee top picks like Alexandria & Douglas Emmett, deep value mispricings, and what drives reratings. --- Yahoo: How Much Do You Need To Invest To Make $100k On Dividends Right Now? New PF Investment Income Series Replacing a $100,000 annual income with dividends is a concrete, achievable goal for investors with enough capital and the right yield strategy. The math is straightforward, but the tradeoffs are real: each yield tier costs you differently in capital required, income stability, and long-term wealth preservation. The Benchmark You Are Competing Against Before running the ... How Much Do You Need To Invest To Make $100k On Dividends Right Now? New PF Investment Income Series --- SeekingAlpha: The Only Dividend Strategy I'd Trust In A 3.5% Fed Funds World Discover where smart money is rotating as rates stay stuckâsector-by-sector moves, discounted blue-chip picks, and a capital recycling plan to boost income. --- Yahoo: A $1 Million Portfolio That Quietly Pays You $67,500 a Year, No Job Required A $1 million portfolio generating $67,500 a year requires a blended yield of 6.75%. That sits at the crossover between moderate and aggressive income tiers, involving real tradeoffs most income calculators never explain. Why a 3.5% Yield Pays Less Than a Treasury Bond Right Now At 3.5% yield, $67,500 annually requires approximately $1,929,000 in invested ... A $1 Million Portfolio That Quietly Pays You $67,500 a Year, No Job Required --- Yahoo: How Much You Really Need Invested to Replace a $100,000 Salary With Dividends A $2 million portfolio generating $100,000 a year in dividends sounds like a retirement finish line. But the math depends entirely on which yield you accept, and that choice determines how much risk you carry for the rest of your life. The anchor equation is simple: divide your income target by the yield, and you ... How Much You Really Need Invested to Replace a $100,000 Salary With Dividends --- Yahoo: Realty Income Earnings Preview: What to Expect Realty Income is gearing up to report its first-quarter earnings, and analysts are projecting a single-digit increase in FFO. --- SeekingAlpha: High-Yield REITs I Would Trust For Retirement Income REIT ETFs look low-yield, but they are skewed by growth-heavy holdings. Higher income exists, but only with selective, active REIT picking. Read 3 of our picks here. --- SeekingAlpha: Dividend Champion, Contender, And Challenger Highlights: Week Of April 12 A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read the full list here. --- Yahoo: Realty Income Announces First Quarter 2026 Earnings Release Date Realty Income Corporation (Realty Income, NYSE: O), The Monthly Dividend Company®, today announced it will release its first quarter 2026 operating results after the New York Stock Exchange closes on May 6, 2026. Following publication of this earnings release, the company will host its quarterly investor call at 2:00 p.m. PDT. --- Yahoo: 3 Stocks to Buy Now for a Lifetime of Passive Income -- Starting Immediately These dividend stocks are built to raise your income for decades to come. --- Yahoo: Realty Income and W.P. Carey: Perfect Together Realty Income and W.P. Carey are the two largest players in the same sector, but you might want to buy both just the same. --- SeekingAlpha: My Dividend Growth Income: March 2026 Update I achieved a record $912.86 in monthly dividends and added $308.68 in forward income, reaching $6,883.46 in annual projected dividends. Check out the list here. --- Yahoo: 3 Dividend Stocks to Double Up On Right Now From energy to healthcare, this trio of reliable dividend payers are worth a deep dive today. --- SeekingAlpha: Essential Properties: Buy-The-Dip Opportunity Essential Properties Realty Trust (EPRT) looks attractive after a dip: 4% yield, 14.2x P/FFO, strong balance sheet, 6â9% growthâread now. --- SeekingAlpha: My 10 REIT Portfolio That Pays Me $3,000 Each Month REITs offer scalable, truly passive real estate exposure. Check out a REIT portfolio that generates me $3,000 of monthly income. --- Yahoo: Realty Income Insider Sales And Leadership Change Versus Valuation Discount Director Gregory Mclaughlin and EVP Michelle Bushore recently sold shares of Realty Income, NYSE:O. Michelle Bushore is expected to leave her role in September 2026, adding a senior leadership change to the insider activity. These developments follow previously reported updates on new funding and joint ventures at the company. For a company like Realty Income, NYSE:O, which many investors watch closely for consistency, insider selling combined with an upcoming executive departure tends to...",0,,,,"SeekingAlpha: The 1 Rule For Retiring On Dividends In 2026's Crazy Market 2026 dividend investing is shifting fast: SCHD rises as the S&P 500 stumbles. Read more macro analysis here. --- Yahoo: Retire on $100,000 a Year Without Ever Selling a Single Share A $100,000 annual income is the target millions of Americans aim for in retirement: enough to cover housing, healthcare, travel, and comfort without touching principal. The question is how much capital it takes to produce that income from yield alone, and the answer changes dramatically based on risk tolerance. How Yield Determines How Much Capital ... Retire on $100,000 a Year Without Ever Selling a Single Share --- Yahoo: Dividend Stocks Are Red-Hot With Investors — Especially These 7 Dividend stocks in the S&P 500 are hot with investors — as there's safety from a quarterly cash windfall. --- Yahoo: The ""Great Rotation"" Out of Artificial Intelligence (AI) Stocks Has Arrived. Here's What Smart Money Is Buying Instead. AI stocks have become increasingly volatile in 2026, suggesting it may be time to shift toward safer investments. --- SeekingAlpha: When No One Shows Up, Opportunity Does: The Office REIT Reset Office REITs are bifurcatingâsee top picks like Alexandria & Douglas Emmett, deep value mispricings, and what drives reratings. --- Yahoo: How Much Do You Need To Invest To Make $100k On Dividends Right Now? New PF Investment Income Series Replacing a $100,000 annual income with dividends is a concrete, achievable goal for investors with enough capital and the right yield strategy. The math is straightforward, but the tradeoffs are real: each yield tier costs you differently in capital required, income stability, and long-term wealth preservation. The Benchmark You Are Competing Against Before running the ... How Much Do You Need To Invest To Make $100k On Dividends Right Now? New PF Investment Income Series --- SeekingAlpha: The Only Dividend Strategy I'd Trust In A 3.5% Fed Funds World Discover where smart money is rotating as rates stay stuckâsector-by-sector moves, discounted blue-chip picks, and a capital recycling plan to boost income. --- Yahoo: A $1 Million Portfolio That Quietly Pays You $67,500 a Year, No Job Required A $1 million portfolio generating $67,500 a year requires a blended yield of 6.75%. That sits at the crossover between moderate and aggressive income tiers, involving real tradeoffs most income calculators never explain. Why a 3.5% Yield Pays Less Than a Treasury Bond Right Now At 3.5% yield, $67,500 annually requires approximately $1,929,000 in invested ... A $1 Million Portfolio That Quietly Pays You $67,500 a Year, No Job Required --- Yahoo: How Much You Really Need Invested to Replace a $100,000 Salary With Dividends A $2 million portfolio generating $100,000 a year in dividends sounds like a retirement finish line. But the math depends entirely on which yield you accept, and that choice determines how much risk you carry for the rest of your life. The anchor equation is simple: divide your income target by the yield, and you ... How Much You Really Need Invested to Replace a $100,000 Salary With Dividends --- Yahoo: Realty Income Earnings Preview: What to Expect Realty Income is gearing up to report its first-quarter earnings, and analysts are projecting a single-digit increase in FFO. --- SeekingAlpha: High-Yield REITs I Would Trust For Retirement Income REIT ETFs look low-yield, but they are skewed by growth-heavy holdings. Higher income exists, but only with selective, active REIT picking. Read 3 of our picks here. --- SeekingAlpha: Dividend Champion, Contender, And Challenger Highlights: Week Of April 12 A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read the full list here. --- Yahoo: Realty Income Announces First Quarter 2026 Earnings Release Date Realty Income Corporation (Realty Income, NYSE: O), The Monthly Dividend Company®, today announced it will release its first quarter 2026 operating results after the New York Stock Exchange closes on May 6, 2026. Following publication of this earnings release, the company will host its quarterly investor call at 2:00 p.m. PDT. --- Yahoo: 3 Stocks to Buy Now for a Lifetime of Passive Income -- Starting Immediately These dividend stocks are built to raise your income for decades to come. --- Yahoo: Realty Income and W.P. Carey: Perfect Together Realty Income and W.P. Carey are the two largest players in the same sector, but you might want to buy both just the same. --- SeekingAlpha: My Dividend Growth Income: March 2026 Update I achieved a record $912.86 in monthly dividends and added $308.68 in forward income, reaching $6,883.46 in annual projected dividends. Check out the list here. --- Yahoo: 3 Dividend Stocks to Double Up On Right Now From energy to healthcare, this trio of reliable dividend payers are worth a deep dive today. --- SeekingAlpha: Essential Properties: Buy-The-Dip Opportunity Essential Properties Realty Trust (EPRT) looks attractive after a dip: 4% yield, 14.2x P/FFO, strong balance sheet, 6â9% growthâread now. --- SeekingAlpha: My 10 REIT Portfolio That Pays Me $3,000 Each Month REITs offer scalable, truly passive real estate exposure. Check out a REIT portfolio that generates me $3,000 of monthly income. --- Yahoo: Realty Income Insider Sales And Leadership Change Versus Valuation Discount Director Gregory Mclaughlin and EVP Michelle Bushore recently sold shares of Realty Income, NYSE:O. Michelle Bushore is expected to leave her role in September 2026, adding a senior leadership change to the insider activity. These developments follow previously reported updates on new funding and joint ventures at the company. For a company like Realty Income, NYSE:O, which many investors watch closely for consistency, insider selling combined with an upcoming executive departure tends to...",1,1,5889,0,0,1,0,0.0041548972526557,0.0225269780725561,-0.0944710879449137,15,4,707,0.0,1,0.2,-0.0071004290950991,-0.00142008581901982,1,5,0,5,0,long,0
DHR,2026-04-14,2026-04-20,195.5,5271400,3958420.0,196.15599975585937,191.45916976928712,0.0172234853874211,-0.0852233661691812,1,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,-0.0033442757635547,0.021105441100482,0.3316929481965027,16,4,714,0.0,1,0.2,-0.0852233661691812,-0.017044673233836242,1,5,0,5,0,long,0
NSC,2026-04-14,2026-04-20,304.1300048828125,1128000,1325820.0,301.31000366210935,291.42050018310545,0.0073906700809141,0.0394210999224136,1,0,,0,,0,,,,0,,,,,0,0,0,1,0,0,0,0.0093591357287476,0.0436122533991993,-0.1492057745395302,16,4,714,0.0,1,0.2,0.0394210999224136,0.00788421998448272,1,5,0,5,0,long,1
FE,2026-04-14,2026-04-20,49.45000076293945,3892200,4587980.0,50.344000244140624,50.519499969482425,0.0075274064714637,-0.009313076889696,0,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,-0.0177578157648531,-0.0211700275574585,-0.1516527970915304,16,4,714,0.0,1,0.2,-0.009313076889696,-0.0018626153779391999,1,5,0,5,0,long,0
