ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
LRCX,2025-08-05,2025-08-11,-0.04246556449927,1,0.6681689404845631,1,0.0009066910170525649,1,1,long,9.066910170525649,-0.04246556449927,-424.6556449927,-5781.418952098106,1,0
MA,2025-08-05,2025-08-11,0.0065156095755276,0,0.5842351800216394,1,-0.003480635830601613,0,-1,short,-34.80635830601613,0.0065156095755276,-65.156095755276,-5846.575047853382,1,0
META,2025-08-05,2025-08-11,-0.0099188277872923,0,0.6171402444459739,1,-0.0016706136799719334,0,-1,short,-16.706136799719335,-0.0099188277872923,99.18827787292301,-5747.386769980459,1,1
MRK,2025-08-05,2025-08-11,0.0404780433058891,1,0.6210300934617988,1,-0.004914339762831091,0,-1,short,-49.14339762831091,0.0404780433058891,-404.780433058891,-6152.167203039349,1,0
MS,2025-08-05,2025-08-11,-0.0056221472682917,0,0.5816706321853398,1,-0.0014890058355359987,0,-1,short,-14.890058355359987,-0.0056221472682917,56.221472682916996,-6095.945730356432,1,1
MSFT,2025-08-05,2025-08-11,-0.0208278457451717,1,0.5927299808177291,1,-0.0036991178306895064,0,-1,short,-36.991178306895065,-0.0208278457451717,208.278457451717,-5887.667272904715,1,1
NFLX,2025-08-05,2025-08-11,0.010103929115703,1,0.5945984332689889,1,0.002470108941631849,1,1,long,24.70108941631849,0.010103929115703,101.03929115703001,-5786.627981747685,1,1
ORCL,2025-08-05,2025-08-11,-0.0261641585460274,1,0.5826299971345474,1,-0.004653151944993137,0,-1,short,-46.53151944993137,-0.0261641585460274,261.64158546027403,-5524.9863962874115,1,1
PG,2025-08-05,2025-08-11,-0.0071024345528818,0,0.6059751607672623,1,-0.002005303336080397,0,-1,short,-20.05303336080397,-0.0071024345528818,71.024345528818,-5453.962050758593,1,1
PM,2025-08-05,2025-08-11,-0.0337186156336458,1,0.6388384515038449,1,-0.0004287503163466468,0,-1,short,-4.287503163466468,-0.0337186156336458,337.18615633645805,-5116.775894422135,1,1
UNH,2025-08-05,2025-08-11,0.2104945630179644,1,0.6107948848657876,1,0.002318448572855453,1,1,long,23.18448572855453,0.2104945630179644,2104.945630179644,-3011.830264242491,1,1
XOM,2025-08-05,2025-08-11,0.0059160187033089,0,0.585125247098703,1,-0.0032508520616291786,0,-1,short,-32.50852061629178,0.0059160187033089,-59.160187033089,-3070.99045127558,1,0
ABBV,2025-08-12,2025-08-18,0.0062683094880375,0,0.6042224408589856,1,0.000230041924556627,1,1,long,2.30041924556627,0.0062683094880375,62.683094880375,-3008.3073563952053,1,1
AMD,2025-08-12,2025-08-18,-0.0710316707346561,1,0.6813861919059951,1,0.0020224383595213325,1,1,long,20.224383595213325,-0.0710316707346561,-710.3167073465611,-3718.6240637417663,1,0
AVGO,2025-08-12,2025-08-18,-0.0361851176231916,1,0.5901681493890447,1,-0.005185536442058657,0,-1,short,-51.855364420586575,-0.0361851176231916,361.851176231916,-3356.7728875098505,1,1
BAC,2025-08-12,2025-08-18,0.0340786006694322,1,0.5839406874111494,1,-0.0028475897669917338,0,-1,short,-28.475897669917337,0.0340786006694322,-340.786006694322,-3697.5588942041727,1,0
BRK.B,2025-08-12,2025-08-18,0.0175319424117779,1,0.5926565084042523,1,-0.0025037485602751658,0,-1,short,-25.03748560275166,0.0175319424117779,-175.31942411777902,-3872.8783183219516,1,0
CAT,2025-08-12,2025-08-18,0.0491685986122374,1,0.5246142753250018,1,-0.0028946029041656317,0,-1,short,-28.946029041656317,0.0491685986122374,-491.685986122374,-4364.564304444326,1,0
COST,2025-08-12,2025-08-18,-0.0370421307228028,1,0.6675055316710463,1,-0.0034970615162447254,0,-1,short,-34.97061516244725,-0.0370421307228028,370.421307228028,-3994.1429972162978,1,1
CSCO,2025-08-12,2025-08-18,0.0043620960382404,0,0.5687631508455422,1,-0.004217770487538072,0,-1,short,-42.17770487538071,0.0043620960382404,-43.620960382404,-4037.763957598702,1,0
CVX,2025-08-12,2025-08-18,0.0314050261779896,1,0.5884690109868927,1,-0.003634012592808072,0,-1,short,-36.34012592808072,0.0314050261779896,-314.050261779896,-4351.814219378598,1,0
GE,2025-08-12,2025-08-18,-0.0053301171595704,0,0.49054807266794553,0,-0.005010255470672472,0,-1,short,-50.102554706724725,-0.0053301171595704,53.301171595704,-4298.513047782894,1,1
GOOG,2025-08-12,2025-08-18,0.0253629757157749,1,0.5552303299900249,1,-0.0032530842224516047,0,-1,short,-32.53084222451605,0.0253629757157749,-253.629757157749,-4552.142804940643,1,0
