ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
MSFT,2025-11-04,2025-11-10,0.026365315454499,1,0.79653513,1,-0.018079187721014023,0,-1,short,-180.79187721014023,0.026365315454499,-263.65315454499,-5735.604446616104,1,0
NFLX,2025-11-04,2025-11-10,0.0080912351794074,0,0.8342996,1,-0.004062014166265726,0,-1,short,-40.62014166265726,0.0080912351794074,-80.91235179407401,-5816.516798410178,1,0
ORCL,2025-11-04,2025-11-10,-0.0636531985037053,1,0.6280544,1,0.009034688584506512,1,1,long,90.34688584506512,-0.0636531985037053,-636.5319850370529,-6453.0487834472315,1,0
PG,2025-11-04,2025-11-10,0.0256200743002873,1,0.8179034,1,-0.030535828322172165,0,-1,short,-305.35828322172165,0.0256200743002873,-256.200743002873,-6709.249526450105,1,0
PM,2025-11-04,2025-11-10,0.0085241105612778,0,0.7737047,1,0.0026323723141103983,1,1,long,26.323723141103983,0.0085241105612778,85.241105612778,-6624.008420837327,1,1
UNH,2025-11-04,2025-11-10,0.0201244289657221,1,0.777778,1,-0.024416187778115273,0,-1,short,-244.16187778115273,0.0201244289657221,-201.244289657221,-6825.252710494548,1,0
XOM,2025-11-04,2025-11-10,0.027559521306384,1,0.8343904,1,0.008444778621196747,1,1,long,84.44778621196747,0.027559521306384,275.59521306384,-6549.657497430709,1,1
ABBV,2025-11-11,2025-11-17,-0.0240903553329999,1,0.85567605,1,-0.0017483698902651668,0,-1,short,-17.483698902651668,-0.0240903553329999,240.903553329999,-6308.753944100709,1,1
AMD,2025-11-11,2025-11-17,-0.1107978335345226,1,0.8315481,1,-0.0052008237689733505,0,-1,short,-52.008237689733505,-0.1107978335345226,1107.978335345226,-5200.7756087554835,1,1
AVGO,2025-11-11,2025-11-17,0.0981474865292768,1,0.7882523,1,-0.01982935145497322,0,-1,short,-198.2935145497322,0.0981474865292768,-981.474865292768,-6182.250474048252,1,0
BAC,2025-11-11,2025-11-17,0.0038389696879415,0,0.72151816,1,-0.007344970013946295,0,-1,short,-73.44970013946295,0.0038389696879415,-38.389696879415,-6220.640170927667,1,0
BRK.B,2025-11-11,2025-11-17,0.0041387571878954,0,0.82925373,1,-0.024726809933781624,0,-1,short,-247.26809933781624,0.0041387571878954,-41.387571878954,-6262.027742806621,1,0
CAT,2025-11-11,2025-11-17,0.0087740331432397,0,0.6578035,1,0.005022791214287281,1,1,long,50.22791214287281,0.0087740331432397,87.740331432397,-6174.287411374224,1,1
COST,2025-11-11,2025-11-17,-0.0339076416553705,1,0.83291155,1,-0.028986318036913872,0,-1,short,-289.8631803691387,-0.0339076416553705,339.07641655370503,-5835.210994820519,1,1
CSCO,2025-11-11,2025-11-17,-0.0247016612725802,1,0.5784995,1,0.012502802535891533,1,1,long,125.02802535891533,-0.0247016612725802,-247.01661272580202,-6082.2276075463205,1,0
CVX,2025-11-11,2025-11-17,-0.0268472040490392,1,0.863432,1,-0.0313129648566246,0,-1,short,-313.12964856624603,-0.0268472040490392,268.472040490392,-5813.755567055929,1,1
GE,2025-11-11,2025-11-17,-0.025160321962951,1,0.75779617,1,-0.02315683104097843,0,-1,short,-231.56831040978432,-0.025160321962951,251.60321962951,-5562.152347426419,1,1
GOOG,2025-11-11,2025-11-17,0.1101887509152215,1,0.8071158,1,-0.032350994646549225,0,-1,short,-323.50994646549225,0.1101887509152215,-1101.887509152215,-6664.039856578634,1,0
GS,2025-11-11,2025-11-17,0.0146319948628699,1,0.704424,1,-0.019960647448897362,0,-1,short,-199.60647448897362,0.0146319948628699,-146.319948628699,-6810.359805207333,1,0
HD,2025-11-11,2025-11-17,-0.0648135489666794,1,0.869011,1,-0.007059034425765276,0,-1,short,-70.59034425765276,-0.0648135489666794,648.135489666794,-6162.2243155405395,1,1
INTC,2025-11-11,2025-11-17,0.0262127353174119,1,0.7034939,1,-0.023198824375867844,0,-1,short,-231.98824375867844,0.0262127353174119,-262.127353174119,-6424.351668714658,1,0
JNJ,2025-11-11,2025-11-17,0.0275157539045325,1,0.78591937,1,0.005700875539332628,1,1,long,57.00875539332628,0.0275157539045325,275.157539045325,-6149.194129669333,1,1
KO,2025-11-11,2025-11-17,0.0221208575794755,1,0.7788656,1,-0.03326796740293503,0,-1,short,-332.6796740293503,0.0221208575794755,-221.208575794755,-6370.402705464088,1,0
LLY,2025-11-11,2025-11-17,0.0425284394064502,1,0.9198258,1,-0.092359259724617,0,-1,short,-923.59259724617,0.0425284394064502,-425.284394064502,-6795.68709952859,1,0
LRCX,2025-11-11,2025-11-17,0.0148997135882995,1,0.8214393,1,0.011696476489305496,1,1,long,116.96476489305496,0.0148997135882995,148.997135882995,-6646.689963645595,1,1
MA,2025-11-11,2025-11-17,-0.0030395941567329,0,0.64219344,1,-0.03190292790532112,0,-1,short,-319.0292790532112,-0.0030395941567329,30.395941567329,-6616.294022078266,1,1
META,2025-11-11,2025-11-17,0.0134363615941583,1,0.63424253,1,-0.008577520959079266,0,-1,short,-85.77520959079266,0.0134363615941583,-134.363615941583,-6750.6576380198485,1,0
MRK,2025-11-11,2025-11-17,0.0762953114773719,1,0.7313007,1,-0.02971486747264862,0,-1,short,-297.1486747264862,0.0762953114773719,-762.953114773719,-7513.610752793567,1,0
MS,2025-11-11,2025-11-17,0.0162956691261055,1,0.6815426,1,-0.025653501972556114,0,-1,short,-256.53501972556114,0.0162956691261055,-162.956691261055,-7676.567444054623,1,0
MSFT,2025-11-11,2025-11-17,-0.0691455421002475,1,0.68256736,1,-0.012750009074807167,0,-1,short,-127.50009074807167,-0.0691455421002475,691.455421002475,-6985.112023052147,1,1
NFLX,2025-11-11,2025-11-17,-0.0350047248609901,1,0.6647405,1,-0.0074111539870500565,0,-1,short,-74.11153987050056,-0.0350047248609901,350.047248609901,-6635.064774442247,1,1
ORCL,2025-11-11,2025-11-17,-0.0939589752573479,1,0.62914425,1,0.020740138366818428,1,1,long,207.40138366818428,-0.0939589752573479,-939.5897525734789,-7574.654527015726,1,0
PG,2025-11-11,2025-11-17,0.0030526733842757,0,0.7838512,1,-0.03005066141486168,0,-1,short,-300.5066141486168,0.0030526733842757,-30.526733842757,-7605.181260858482,1,0
PM,2025-11-11,2025-11-17,-0.0160309021718095,1,0.79213035,1,-0.04543976113200188,0,-1,short,-454.39761132001877,-0.0160309021718095,160.309021718095,-7444.872239140387,1,1
UNH,2025-11-11,2025-11-17,-0.0094885537553177,0,0.7951615,1,-0.018150247633457184,0,-1,short,-181.50247633457184,-0.0094885537553177,94.88553755317699,-7349.9867015872105,1,1
XOM,2025-11-11,2025-11-17,-0.0194331970618969,1,0.84857744,1,-0.035969655960798264,0,-1,short,-359.69655960798264,-0.0194331970618969,194.331970618969,-7155.654730968242,1,1
ABBV,2025-11-18,2025-11-24,-0.040926158480284,1,0.8736893,1,-0.03638160973787308,0,-1,short,-363.8160973787308,-0.040926158480284,409.26158480284,-6746.393146165402,1,1
AMD,2025-11-18,2025-11-24,-0.0176470882847277,1,0.8801363,1,-0.00905667431652546,0,-1,short,-90.5667431652546,-0.0176470882847277,176.470882847277,-6569.922263318125,1,1
AVGO,2025-11-18,2025-11-24,-0.0089792929433427,0,0.8689641,1,-0.030544862151145935,0,-1,short,-305.44862151145935,-0.0089792929433427,89.792929433427,-6480.129333884698,1,1
BAC,2025-11-18,2025-11-24,0.0057327660071604,0,0.8919803,1,-0.019096344709396362,0,-1,short,-190.96344709396362,0.0057327660071604,-57.327660071604,-6537.4569939563025,1,0
BRK.B,2025-11-18,2025-11-24,-0.0208149412471898,1,0.85500205,1,-0.016665274277329445,0,-1,short,-166.65274277329445,-0.0208149412471898,208.149412471898,-6329.307581484404,1,1
CAT,2025-11-18,2025-11-24,0.0223378556622719,1,0.86847216,1,-0.004903291817754507,0,-1,short,-49.03291817754507,0.0223378556622719,-223.378556622719,-6552.686138107123,1,0
COST,2025-11-18,2025-11-24,0.0219943869086021,1,0.8876058,1,-0.03261100873351097,0,-1,short,-326.1100873351097,0.0219943869086021,-219.943869086021,-6772.630007193144,1,0
CSCO,2025-11-18,2025-11-24,-0.010267254910234,1,0.7208685,1,-0.02573869377374649,0,-1,short,-257.3869377374649,-0.010267254910234,102.67254910233999,-6669.957458090804,1,1
CVX,2025-11-18,2025-11-24,-0.0151917742949296,1,0.905174,1,-0.02739008143544197,0,-1,short,-273.9008143544197,-0.0151917742949296,151.91774294929598,-6518.039715141508,1,1
GE,2025-11-18,2025-11-24,-0.0346161713621706,1,0.73917246,1,-0.021944738924503326,0,-1,short,-219.44738924503326,-0.0346161713621706,346.161713621706,-6171.878001519803,1,1
GOOG,2025-11-18,2025-11-24,-0.0262236690186201,1,0.8034497,1,-0.03723062947392464,0,-1,short,-372.30629473924637,-0.0262236690186201,262.236690186201,-5909.641311333602,1,1
GS,2025-11-18,2025-11-24,0.0175653386388638,1,0.82868963,1,-0.018145693466067314,0,-1,short,-181.45693466067314,0.0175653386388638,-175.65338638863798,-6085.29469772224,1,0
HD,2025-11-18,2025-11-24,0.0333144155334592,1,0.65474886,1,-0.012390244752168655,0,-1,short,-123.90244752168655,0.0333144155334592,-333.144155334592,-6418.438853056832,1,0
INTC,2025-11-18,2025-11-24,0.1960544675823776,1,0.87161595,1,-0.010714084841310978,0,-1,short,-107.14084841310978,0.1960544675823776,-1960.544675823776,-8378.983528880608,1,0
JNJ,2025-11-18,2025-11-24,-0.0152583264645529,1,0.8452423,1,-0.005320610944181681,0,-1,short,-53.20610944181681,-0.0152583264645529,152.583264645529,-8226.400264235079,1,1
KO,2025-11-18,2025-11-24,-0.0381424242452044,1,0.8846182,1,0.003805382177233696,1,1,long,38.05382177233696,-0.0381424242452044,-381.424242452044,-8607.824506687122,1,0
LLY,2025-11-18,2025-11-24,-0.0409944847924159,1,0.8942587,1,-0.0280991829931736,0,-1,short,-280.991829931736,-0.0409944847924159,409.94484792415903,-8197.879658762964,1,1
LRCX,2025-11-18,2025-11-24,0.0334045441139494,1,0.9382054,1,-0.006561425980180502,0,-1,short,-65.61425980180502,0.0334045441139494,-334.045441139494,-8531.925099902459,1,0
MA,2025-11-18,2025-11-24,-0.0035449972084899,0,0.90500957,1,-0.0027015625964850187,0,-1,short,-27.015625964850187,-0.0035449972084899,35.449972084899,-8496.475127817559,1,1
META,2025-11-18,2025-11-24,0.0370112724200455,1,0.77030593,1,0.0008491973276250064,1,1,long,8.491973276250064,0.0370112724200455,370.11272420045503,-8126.362403617104,1,1
MRK,2025-11-18,2025-11-24,-0.0122557611507303,1,0.86010313,1,-0.007076088804751635,0,-1,short,-70.76088804751635,-0.0122557611507303,122.55761150730301,-8003.804792109801,1,1
MS,2025-11-18,2025-11-24,0.0199142778971905,1,0.8165767,1,-0.0026961821131408215,0,-1,short,-26.961821131408215,0.0199142778971905,-199.142778971905,-8202.947571081706,1,0
MSFT,2025-11-18,2025-11-24,0.0152246542741407,1,0.7877611,1,-0.022444695234298706,0,-1,short,-224.44695234298706,0.0152246542741407,-152.246542741407,-8355.194113823112,1,0
NFLX,2025-11-18,2025-11-24,0.003718587739188,0,0.89051986,1,-0.025243330746889114,0,-1,short,-252.43330746889114,0.003718587739188,-37.18587739188,-8392.379991214992,1,0
ORCL,2025-11-18,2025-11-24,-0.014436292980305,1,0.61686975,1,0.01188438106328249,1,1,long,118.8438106328249,-0.014436292980305,-144.36292980305,-8536.742921018042,1,0
PG,2025-11-18,2025-11-24,-0.0261506848024276,1,0.8923911,1,-0.027897536754608154,0,-1,short,-278.97536754608154,-0.0261506848024276,261.506848024276,-8275.236072993766,1,1
PM,2025-11-18,2025-11-24,0.0050362023853347,0,0.75872594,1,-0.02323601394891739,0,-1,short,-232.3601394891739,0.0050362023853347,-50.362023853347,-8325.598096847114,1,0
