Date,sp_return_1d,sp_return_5d,cumulative_return,position,capital_deployed,daily_pnl_dollars,cumulative_pnl_dollars,trade_side,trade_taken,ticker
2026-01-05,0.0063541268648263,-0.0040245856319918,0.24839245845580282,1,10000.0,63.541268648263,2483.924584558028,long,1,^GSPC
2026-01-06,0.0061967126783413,0.005659000848196,0.2561283878306615,1,10000.0,61.967126783413,2561.283878306615,long,1,^GSPC
2026-01-07,-0.0034399234310139,0.0035802032074203,0.25180740235700116,1,10000.0,-34.399234310139,2518.074023570012,long,1,^GSPC
2026-01-08,7.65482590914246e-05,0.0110963349554451,0.25190322603436943,1,10000.0,0.765482590914246,2519.0322603436944,long,1,^GSPC
2026-01-09,0.0064754870318832,0.0157191861939078,0.2600099091397279,1,10000.0,64.754870318832,2600.0990913972787,long,1,^GSPC
2026-01-12,0.0015776332151369,0.0108982428368837,0.2619977426237883,1,10000.0,15.776332151369,2619.977426237883,long,1,^GSPC
2026-01-13,-0.0019391230550597,0.0027243917963528,0.25955057370563317,1,10000.0,-19.391230550596998,2595.505737056332,long,1,^GSPC
2026-01-14,-0.0053333604454995,0.0008192427507562,0.25283293649672545,1,10000.0,-53.333604454995,2528.3293649672546,long,1,^GSPC
2026-01-15,0.0025799262171273,0.003324479811501,0.256065153035274,1,10000.0,25.799262171273,2560.65153035274,long,1,^GSPC
2026-01-16,-0.0006423023039563,-0.0037710256178952,0.2552583794935601,1,10000.0,-6.423023039563,2552.583794935601,long,1,^GSPC
2026-01-20,-0.0206267580562774,-0.0258568402462544,0.22936646860163146,1,10000.0,-206.26758056277401,2293.6646860163146,long,1,^GSPC
2026-01-21,0.0115877413232745,-0.0126541361713227,0.24361204923129476,1,10000.0,115.877413232745,2436.1204923129476,long,1,^GSPC
2026-01-22,0.0054875021926288,-0.0019129154005127,0.2504363730782311,1,10000.0,54.875021926288,2504.363730782311,long,1,^GSPC
2026-01-23,0.0003268698377891,-0.0041558752028069,0.2508451030126648,1,10000.0,3.268698377891,2508.451030126648,long,1,^GSPC
2026-01-26,0.0050060830312763,0.0014726513634566,0.2571069374576116,1,10000.0,50.060830312762995,2571.069374576116,long,1,^GSPC
2026-01-27,0.0040818961771371,0.0267388526511804,0.26223831745987236,1,10000.0,40.818961771371,2622.3831745987236,long,1,^GSPC
2026-01-28,-8.172305219089626e-05,0.0148946082278089,0.2621351634919773,1,10000.0,-0.8172305219089626,2621.351634919773,long,1,^GSPC
2026-01-29,-0.0012926312740076,0.0080510414173324,0.2605036881076228,1,10000.0,-12.926312740076,2605.036881076228,long,1,^GSPC
2026-01-30,-0.0043018996208942,0.0033865302320406,0.2550811277696168,1,10000.0,-43.018996208942006,2550.811277696168,long,1,^GSPC
2026-02-02,0.0053912661291679,0.0037710926129284,0.26184760414311903,1,10000.0,53.912661291679,2618.4760414311904,long,1,^GSPC
2026-02-03,-0.0084039830206983,-0.0087109217051878,0.2512430583031915,1,10000.0,-84.039830206983,2512.430583031915,long,1,^GSPC
2026-02-04,-0.0050723919062231,-0.0136585215665377,0.24489626314153656,1,10000.0,-50.723919062231,2448.9626314153656,long,1,^GSPC
2026-02-05,-0.0122510155676747,-0.0244812202908355,0.22964501964164952,1,10000.0,-122.51015567674699,2296.450196416495,long,1,^GSPC
2026-02-06,0.0196957966973359,-0.0009698734084044,0.25386385795840316,1,10000.0,196.957966973359,2538.6385795840315,long,1,^GSPC
2026-02-09,0.0046910867168872,-0.0016656227653495,0.2597458420472567,1,10000.0,46.910867168872,2597.458420472567,long,1,^GSPC
2026-02-10,-0.0033037129754581,0.0034693060082193,0.2555840033631058,1,10000.0,-33.037129754581,2555.8400336310583,long,1,^GSPC
2026-02-11,-4.895607156218951e-05,0.0085358692735026,0.25552253490278476,1,10000.0,-0.48956071562189507,2555.2253490278476,long,1,^GSPC
2026-02-12,-0.0156610121277019,0.0050541103457895,0.2358597812570693,1,10000.0,-156.610121277019,2358.597812570693,long,1,^GSPC
